image_name	things_image_nr	image_category	things_category_nr	face	body	lone_object	human_face	human_body	nh_mammal_face	nh_mammal_body	central_face	central_body	artificial_face	artificial_body	scene	rich_background
filing_cabinet_03s	8469	filing_cabinet	586	0	0	0	0	0	0	0	0	0	0	0	0	1
filing_cabinet_04s	8470	filing_cabinet	586	0	0	0	0	0	0	0	0	0	0	0	0	1
filing_cabinet_05s	8471	filing_cabinet	586	0	0	0	0	0	0	0	0	0	0	0	0	1
filing_cabinet_06s	8472	filing_cabinet	586	0	0	0	0	0	0	0	0	0	0	0	1	0
fire_01b	8531	fire	591	0	0	0	0	0	0	0	0	0	0	0	0	1
fire_02s	8532	fire	591	0	0	0	0	0	0	0	0	0	0	0	0	0
fire_03s	8533	fire	591	0	0	0	0	0	0	0	0	0	0	0	0	0
fire_04s	8534	fire	591	0	0	0	0	0	0	0	0	0	0	0	0	1
fire_05s	8535	fire	591	0	0	0	0	0	0	0	0	0	0	0	1	0
fire_06s	8536	fire	591	0	0	0	0	0	0	0	0	0	0	0	1	0
firetruck_01b	8626	firetruck	597	0	0	0	0	0	0	0	0	0	0	0	1	0
firetruck_02s	8627	firetruck	597	0	0	0	0	0	0	0	0	0	0	0	1	0
firetruck_03s	8628	firetruck	597	0	0	0	0	0	0	0	0	0	0	0	1	0
firetruck_04s	8629	firetruck	597	0	0	0	0	0	0	0	0	0	0	0	1	0
firetruck_05s	8630	firetruck	597	0	0	0	0	0	0	0	0	0	0	0	1	0
firetruck_06s	8631	firetruck	597	0	0	0	0	0	0	0	0	0	0	0	1	0
fireworks_01b	8650	fireworks	599	0	0	0	0	0	0	0	0	0	0	0	1	0
fireworks_02s	8651	fireworks	599	0	0	0	0	0	0	0	0	0	0	0	1	0
fireworks_03s	8652	fireworks	599	0	0	0	0	0	0	0	0	0	0	0	1	0
fireworks_04s	8653	fireworks	599	0	0	0	0	0	0	0	0	0	0	0	1	0
fireworks_05s	8654	fireworks	599	0	0	0	0	0	0	0	0	0	0	0	1	0
fireworks_06s	8655	fireworks	599	0	0	0	0	0	0	0	0	0	0	0	1	0
fish_01b	8684	fish	601	1	1	0	0	0	0	0	1	1	0	0	0	0
fish_02s	8685	fish	601	1	1	0	0	0	0	0	1	1	0	0	0	1
fish_03s	8686	fish	601	1	1	0	0	0	0	0	1	1	0	0	0	0
fish_04s	8687	fish	601	1	1	0	0	0	0	0	1	1	0	0	1	0
fish_05s	8688	fish	601	1	1	0	0	0	0	0	1	1	0	0	0	0
fish_06s	8689	fish	601	1	1	0	0	0	0	0	1	1	0	0	1	0
flag_01b	8753	flag	606	0	0	0	0	0	0	0	0	0	0	0	0	1
flag_02s	8754	flag	606	1	0	1	1	0	0	0	1	0	1	0	0	0
flag_03s	8755	flag	606	0	0	1	0	0	0	0	0	0	0	0	0	0
flag_04s	8756	flag	606	0	0	0	0	0	0	0	0	0	0	0	0	0
flag_05s	8757	flag	606	0	0	1	0	0	0	0	0	0	0	0	0	0
flag_06n	8758	flag	606	0	0	0	0	0	0	0	0	0	0	0	1	0
flashbulb_01b	8827	flashbulb	611	0	0	1	0	0	0	0	0	0	0	0	0	0
flashbulb_02s	8828	flashbulb	611	0	0	0	0	0	0	0	0	0	0	0	0	0
flashbulb_03s	8829	flashbulb	611	0	0	0	0	0	0	0	0	0	0	0	0	1
flashbulb_04s	8830	flashbulb	611	0	0	1	0	0	0	0	0	0	0	0	0	0
flashbulb_05s	8831	flashbulb	611	0	0	0	0	0	0	0	0	0	0	0	0	0
flashbulb_06s	8832	flashbulb	611	0	0	0	0	0	0	0	0	0	0	0	0	0
flashlight_01b	8839	flashlight	612	0	0	1	0	0	0	0	0	0	0	0	0	0
flashlight_02s	8840	flashlight	612	0	0	1	0	0	0	0	0	0	0	0	0	0
flashlight_03s	8841	flashlight	612	0	0	1	0	0	0	0	0	0	0	0	0	0
flashlight_04s	8842	flashlight	612	0	0	1	0	0	0	0	0	0	0	0	0	0
flashlight_05n	8843	flashlight	612	0	0	1	0	0	0	0	0	0	0	0	0	0
flashlight_06s	8844	flashlight	612	0	0	1	0	0	0	0	0	0	0	0	0	0
floss_01b	8913	floss	618	0	1	0	0	1	0	0	0	1	0	0	0	0
floss_02s	8914	floss	618	1	1	0	1	1	0	0	1	1	0	0	0	0
floss_03s	8915	floss	618	0	1	0	0	1	0	0	0	1	0	0	0	0
floss_04s	8916	floss	618	0	0	1	0	0	0	0	0	0	0	0	0	0
floss_05s	8917	floss	618	0	0	1	0	0	0	0	0	0	0	0	0	0
floss_06s	8918	floss	618	0	0	1	0	0	0	0	0	0	0	0	0	0
flower_01b	8938	flower	620	0	0	0	0	0	0	0	0	0	0	0	0	0
flower_02s	8939	flower	620	0	0	0	0	0	0	0	0	0	0	0	0	0
flower_03s	8940	flower	620	0	0	1	0	0	0	0	0	0	0	0	0	0
flower_04s	8941	flower	620	0	0	0	0	0	0	0	0	0	0	0	0	1
flower_05s	8942	flower	620	0	0	0	0	0	0	0	0	0	0	0	0	0
flower_06s	8943	flower	620	0	0	0	0	0	0	0	0	0	0	0	0	0
flyswatter_01b	9002	flyswatter	624	0	0	1	0	0	0	0	0	0	0	0	0	0
flyswatter_02s	9003	flyswatter	624	0	0	0	0	0	0	0	0	0	0	0	0	1
flyswatter_03s	9004	flyswatter	624	0	0	0	0	0	0	0	0	0	0	0	0	0
flyswatter_04s	9005	flyswatter	624	0	1	1	0	1	0	0	0	1	0	0	0	0
flyswatter_05s	9006	flyswatter	624	0	0	0	0	0	0	0	0	0	0	0	0	0
flyswatter_06s	9007	flyswatter	624	0	1	0	0	1	0	0	0	1	0	0	0	1
fondue_01s	9045	fondue	627	0	0	0	0	0	0	0	0	0	0	0	0	0
fondue_02s	9046	fondue	627	0	1	0	0	1	0	0	0	0	0	0	0	0
fondue_03s	9047	fondue	627	0	0	0	0	0	0	0	0	0	0	0	0	0
fondue_04n	9048	fondue	627	0	0	0	0	0	0	0	0	0	0	0	0	0
fondue_05s	9049	fondue	627	0	0	0	0	0	0	0	0	0	0	0	0	0
fondue_06s	9050	fondue	627	0	0	0	0	0	0	0	0	0	0	0	0	0
football_helmet_01b	9100	football_helmet	631	0	0	0	0	0	0	0	0	0	0	0	0	1
football_helmet_02s	9101	football_helmet	631	1	1	0	1	1	0	0	1	1	0	0	0	0
football_helmet_03s	9102	football_helmet	631	0	0	0	0	0	0	0	0	0	0	0	0	0
football_helmet_04s	9103	football_helmet	631	0	0	1	0	0	0	0	0	0	0	0	0	0
football_helmet_05s	9104	football_helmet	631	0	0	0	0	0	0	0	0	0	0	0	0	0
football_helmet_06s	9105	football_helmet	631	0	0	0	0	0	0	0	0	0	0	0	0	0
footbath_01s	9116	footbath	632	0	1	0	0	1	0	0	0	1	0	0	0	1
footbath_02s	9117	footbath	632	0	1	0	0	1	0	0	0	1	0	0	0	1
footbath_03s	9118	footbath	632	0	1	0	0	1	0	0	0	1	0	0	0	1
footbath_04s	9119	footbath	632	0	1	0	0	1	0	0	0	1	0	0	0	0
footbath_05s	9120	footbath	632	0	1	0	0	1	0	0	0	1	0	0	0	1
footbath_06s	9121	footbath	632	0	1	0	0	1	0	0	0	1	0	0	0	0
footprint_01b	9128	footprint	633	0	1	0	0	1	0	0	0	1	0	1	0	0
footprint_02s	9129	footprint	633	0	1	0	0	1	0	0	0	1	0	1	0	0
footprint_03s	9130	footprint	633	0	1	0	0	1	0	0	0	1	0	1	0	0
footprint_04s	9131	footprint	633	0	0	0	0	0	0	0	0	0	0	0	0	0
footprint_05s	9132	footprint	633	0	1	0	0	1	0	0	0	1	0	1	0	0
footprint_06s	9133	footprint	633	0	0	0	0	0	0	0	0	0	0	0	0	0
footrest_01b	9143	footrest	634	0	1	0	0	1	0	0	0	1	0	0	0	0
footrest_02s	9144	footrest	634	0	1	0	0	1	0	0	0	1	0	0	0	1
footrest_03s	9145	footrest	634	0	1	0	0	1	0	0	0	1	0	0	0	0
footrest_04s	9146	footrest	634	0	1	0	0	1	0	0	0	1	0	0	0	1
footrest_05s	9147	footrest	634	0	1	0	0	1	0	0	0	1	0	0	0	0
footrest_06s	9148	footrest	634	0	1	0	0	1	0	0	0	1	0	0	0	0
forklift_01b	9167	forklift	636	0	0	0	0	0	0	0	0	0	0	0	1	0
forklift_02s	9168	forklift	636	0	0	0	0	0	0	0	0	0	0	0	1	0
forklift_03s	9169	forklift	636	0	0	0	0	0	0	0	0	0	0	0	1	0
forklift_04n	9170	forklift	636	0	1	0	0	1	0	0	0	0	0	0	1	0
forklift_05s	9171	forklift	636	0	0	0	0	0	0	0	0	0	0	0	1	0
forklift_06n	9172	forklift	636	0	0	0	0	0	0	0	0	0	0	0	1	0
frog_01b	9282	frog	645	1	1	0	0	0	0	0	1	1	0	0	0	0
frog_02s	9283	frog	645	1	1	0	0	0	0	0	1	1	0	0	0	0
frog_03s	9284	frog	645	1	1	0	0	0	0	0	1	1	0	0	0	0
frog_04s	9285	frog	645	1	1	0	0	0	0	0	1	1	0	0	0	0
frog_05s	9286	frog	645	1	1	0	0	0	0	0	1	1	0	0	0	0
frog_06s	9287	frog	645	1	1	0	0	0	0	0	1	1	0	0	0	0
fudge_01b	9321	fudge	648	0	0	0	0	0	0	0	0	0	0	0	0	0
fudge_02s	9322	fudge	648	0	0	0	0	0	0	0	0	0	0	0	0	0
fudge_03s	9323	fudge	648	0	0	0	0	0	0	0	0	0	0	0	0	0
fudge_04s	9324	fudge	648	0	0	0	0	0	0	0	0	0	0	0	0	0
fudge_05s	9325	fudge	648	0	0	0	0	0	0	0	0	0	0	0	0	0
fudge_06s	9326	fudge	648	0	0	0	0	0	0	0	0	0	0	0	0	0
game_01s	9407	game	655	0	1	0	0	1	0	0	0	0	0	0	0	1
game_02s	9408	game	655	1	1	0	1	1	0	0	0	0	0	0	0	1
game_03s	9409	game	655	0	0	0	0	0	0	0	0	0	0	0	0	1
game_04s	9410	game	655	0	1	0	0	1	0	0	0	0	0	0	0	1
game_05s	9411	game	655	0	1	0	0	1	0	0	0	0	0	0	0	1
game_06s	9412	game	655	0	1	0	0	1	0	0	0	0	0	0	0	1
garbage_01b	9419	garbage	656	0	0	0	0	0	0	0	0	0	0	0	1	0
garbage_02s	9420	garbage	656	0	0	0	0	0	0	0	0	0	0	0	1	0
garbage_03s	9421	garbage	656	0	0	0	0	0	0	0	0	0	0	0	1	0
garbage_04s	9422	garbage	656	0	0	0	0	0	0	0	0	0	0	0	1	0
garbage_05s	9423	garbage	656	0	0	0	0	0	0	0	0	0	0	0	1	0
garbage_06s	9424	garbage	656	0	0	0	0	0	0	0	0	0	0	0	1	0
gargoyle_01b	9446	gargoyle	658	1	1	0	0	0	1	1	1	1	1	1	1	0
gargoyle_02s	9447	gargoyle	658	1	1	0	1	1	0	0	1	1	1	1	0	0
gargoyle_03s	9448	gargoyle	658	1	1	0	0	0	1	1	1	1	1	1	0	1
gargoyle_04s	9449	gargoyle	658	1	1	0	0	0	1	1	1	1	1	1	1	0
gargoyle_05s	9450	gargoyle	658	1	1	0	0	0	1	1	1	1	1	1	0	1
gargoyle_06s	9451	gargoyle	658	1	1	0	0	0	0	0	1	1	1	1	1	0
garlic_01b	9463	garlic	659	0	0	0	0	0	0	0	0	0	0	0	0	0
garlic_02s	9464	garlic	659	0	0	0	0	0	0	0	0	0	0	0	0	0
garlic_03s	9465	garlic	659	0	0	0	0	0	0	0	0	0	0	0	0	0
garlic_04s	9466	garlic	659	0	0	0	0	0	0	0	0	0	0	0	0	0
garlic_05s	9467	garlic	659	0	0	0	0	0	0	0	0	0	0	0	0	0
garlic_06s	9468	garlic	659	0	0	0	0	0	0	0	0	0	0	0	0	0
garter_01b	9475	garter	660	0	1	0	0	1	0	0	0	1	0	0	0	0
garter_02s	9476	garter	660	0	1	0	0	1	0	0	0	1	0	0	0	0
garter_03s	9477	garter	660	0	1	0	0	1	0	0	0	1	0	0	0	0
garter_04s	9478	garter	660	0	1	0	0	1	0	0	0	1	0	0	0	0
garter_05s	9479	garter	660	0	1	0	0	1	0	0	0	1	0	0	0	0
garter_06s	9480	garter	660	0	1	0	0	1	0	0	0	1	0	0	0	0
gauze_01b	9535	gauze	665	0	0	1	0	0	0	0	0	0	0	0	0	0
gauze_02s	9536	gauze	665	0	0	1	0	0	0	0	0	0	0	0	0	0
gauze_03s	9537	gauze	665	0	0	1	0	0	0	0	0	0	0	0	0	0
gauze_04s	9538	gauze	665	0	0	0	0	0	0	0	0	0	0	0	0	0
gauze_05s	9539	gauze	665	0	0	0	0	0	0	0	0	0	0	0	0	0
gauze_06s	9540	gauze	665	0	0	1	0	0	0	0	0	0	0	0	0	0
gearshift_01b	9585	gearshift	669	0	0	0	0	0	0	0	0	0	0	0	0	0
gearshift_02s	9586	gearshift	669	0	0	0	0	0	0	0	0	0	0	0	0	1
gearshift_03n	9587	gearshift	669	0	0	0	0	0	0	0	0	0	0	0	0	1
gearshift_04n	9588	gearshift	669	0	0	0	0	0	0	0	0	0	0	0	0	1
gearshift_05s	9589	gearshift	669	0	0	0	0	0	0	0	0	0	0	0	0	0
gearshift_06s	9590	gearshift	669	0	0	0	0	0	0	0	0	0	0	0	0	0
gel_01b	9597	gel	670	0	0	1	0	0	0	0	0	0	0	0	0	0
gel_02s	9598	gel	670	0	1	0	0	1	0	0	0	1	0	0	0	0
gel_03s	9599	gel	670	0	1	0	0	1	0	0	0	1	0	0	0	0
gel_04s	9600	gel	670	0	0	0	0	0	0	0	0	0	0	0	0	0
gel_05s	9601	gel	670	0	0	0	0	0	0	0	0	0	0	0	0	0
gel_06s	9602	gel	670	0	1	0	0	1	0	0	0	0	0	0	0	0
giraffe_01b	9671	giraffe	676	1	1	0	0	0	1	1	1	1	0	0	1	0
giraffe_02s	9672	giraffe	676	1	1	0	0	0	1	1	1	1	0	0	1	0
giraffe_03s	9673	giraffe	676	1	1	0	0	0	1	1	1	1	0	0	1	0
giraffe_04s	9674	giraffe	676	1	1	0	0	0	1	1	1	1	0	0	1	0
giraffe_05s	9675	giraffe	676	1	1	0	0	0	1	1	1	1	0	0	1	0
giraffe_06s	9676	giraffe	676	1	1	0	0	0	1	1	1	1	0	0	1	0
girl_01b	9695	girl	677	1	0	0	1	0	0	0	1	0	0	0	0	0
girl_02s	9696	girl	677	1	1	0	1	1	0	0	1	1	0	0	0	1
girl_03s	9697	girl	677	1	1	0	1	1	0	0	1	1	0	0	0	0
girl_04s	9698	girl	677	1	1	0	1	1	0	0	1	1	0	0	0	0
girl_05s	9699	girl	677	1	0	0	1	0	0	0	1	0	0	0	0	0
girl_06s	9700	girl	677	1	1	0	1	1	0	0	1	1	0	0	0	1
glass_01b	9708	glass	678	0	0	1	0	0	0	0	0	0	0	0	0	0
glass_02s	9709	glass	678	0	0	1	0	0	0	0	0	0	0	0	0	0
glass_03s	9710	glass	678	0	0	1	0	0	0	0	0	0	0	0	0	0
glass_04s	9711	glass	678	0	0	1	0	0	0	0	0	0	0	0	0	0
glass_05s	9712	glass	678	0	0	1	0	0	0	0	0	0	0	0	0	0
glass_06s	9713	glass	678	0	0	1	0	0	0	0	0	0	0	0	0	0
go-kart_01b	9777	go-kart	683	1	1	0	1	1	0	0	0	0	0	0	1	0
go-kart_02s	9778	go-kart	683	1	1	0	1	1	0	0	1	1	0	0	1	0
go-kart_03s	9779	go-kart	683	1	1	0	1	1	0	0	0	1	1	0	1	0
go-kart_04s	9780	go-kart	683	1	1	0	1	1	0	0	0	1	1	0	1	0
go-kart_05s	9781	go-kart	683	1	1	0	1	1	0	0	0	1	0	0	0	1
go-kart_06s	9782	go-kart	683	1	1	0	1	1	0	0	0	1	1	0	0	1
goalpost_01b	9789	goalpost	684	0	0	0	0	0	0	0	0	0	0	0	1	0
goalpost_02s	9790	goalpost	684	0	0	0	0	0	0	0	0	0	0	0	1	0
goalpost_03s	9791	goalpost	684	0	0	0	0	0	0	0	0	0	0	0	1	0
goalpost_04s	9792	goalpost	684	0	0	0	0	0	0	0	0	0	0	0	1	0
goalpost_05s	9793	goalpost	684	0	0	0	0	0	0	0	0	0	0	0	1	0
goalpost_06s	9794	goalpost	684	0	0	0	0	0	0	0	0	0	0	0	1	0
goat_01b	9802	goat	685	1	1	0	0	0	1	1	1	1	0	0	0	1
goat_02n	9803	goat	685	1	1	0	0	0	1	1	1	1	0	0	0	1
goat_03s	9804	goat	685	1	1	0	0	0	1	1	1	1	0	0	0	1
goat_04s	9805	goat	685	1	1	0	0	0	1	1	1	1	0	0	0	1
goat_05n	9806	goat	685	1	1	0	0	0	1	1	1	1	0	0	0	1
goat_06n	9807	goat	685	1	1	0	0	0	1	1	1	1	0	0	1	0
golf_cart_01b	9871	golf_cart	690	0	0	0	0	0	0	0	0	0	0	0	1	0
golf_cart_02s	9872	golf_cart	690	0	0	0	0	0	0	0	0	0	0	0	0	1
golf_cart_03s	9873	golf_cart	690	0	0	0	0	0	0	0	0	0	0	0	1	0
golf_cart_04s	9874	golf_cart	690	0	0	0	0	0	0	0	0	0	0	0	1	0
golf_cart_05s	9875	golf_cart	690	0	0	0	0	0	0	0	0	0	0	0	1	0
golf_cart_06s	9876	golf_cart	690	0	0	0	0	0	0	0	0	0	0	0	1	0
gondola_01b	9895	gondola	692	0	1	0	0	1	0	0	0	1	0	0	1	0
gondola_02s	9896	gondola	692	0	1	0	0	1	0	0	0	0	0	0	1	0
gondola_03s	9897	gondola	692	1	1	0	1	1	0	0	0	1	0	0	1	0
gondola_04s	9898	gondola	692	0	1	0	0	1	0	0	0	0	0	0	1	0
gondola_05s	9899	gondola	692	1	1	0	1	1	0	0	0	0	0	0	1	0
gondola_06s	9900	gondola	692	1	1	0	1	1	0	0	0	0	0	0	1	0
graffiti_01b	9989	graffiti	698	0	0	0	0	0	0	0	0	0	0	0	1	0
graffiti_02s	9990	graffiti	698	0	0	0	0	0	0	0	0	0	0	0	1	0
graffiti_03s	9991	graffiti	698	1	1	0	1	1	0	0	1	1	1	1	1	0
graffiti_04s	9992	graffiti	698	0	0	0	0	0	0	0	0	0	0	0	1	0
graffiti_05s	9993	graffiti	698	0	0	0	0	0	0	0	0	0	0	0	0	1
graffiti_06s	9994	graffiti	698	0	0	0	0	0	0	0	0	0	0	0	1	0
gramophone_01b	10020	gramophone	700	0	0	0	0	0	0	0	0	0	0	0	0	1
gramophone_02s	10021	gramophone	700	0	0	0	0	0	0	0	0	0	0	0	1	0
gramophone_03s	10022	gramophone	700	0	0	0	0	0	0	0	0	0	0	0	0	1
gramophone_04s	10023	gramophone	700	0	0	0	0	0	0	0	0	0	0	0	0	1
gramophone_05s	10024	gramophone	700	0	0	0	0	0	0	0	0	0	0	0	0	1
gramophone_06s	10025	gramophone	700	0	0	0	0	0	0	0	0	0	0	0	0	0
granite_01b	10037	granite	701	0	0	0	0	0	0	0	0	0	0	0	0	0
granite_02s	10038	granite	701	0	0	0	0	0	0	0	0	0	0	0	0	0
granite_03s	10039	granite	701	0	0	0	0	0	0	0	0	0	0	0	0	0
granite_04s	10040	granite	701	0	0	0	0	0	0	0	0	0	0	0	0	0
granite_05s	10041	granite	701	0	0	0	0	0	0	0	0	0	0	0	0	0
granite_06s	10042	granite	701	0	0	0	0	0	0	0	0	0	0	0	0	0
granola_01b	10051	granola	702	0	0	0	0	0	0	0	0	0	0	0	0	0
granola_02s	10052	granola	702	0	0	0	0	0	0	0	0	0	0	0	0	0
granola_03s	10053	granola	702	0	0	0	0	0	0	0	0	0	0	0	0	0
granola_04s	10054	granola	702	0	0	0	0	0	0	0	0	0	0	0	0	0
granola_05s	10055	granola	702	0	0	0	0	0	0	0	0	0	0	0	0	0
granola_06s	10056	granola	702	0	0	0	0	0	0	0	0	0	0	0	0	0
grape_01b	10068	grape	703	0	0	0	0	0	0	0	0	0	0	0	0	1
grape_02s	10069	grape	703	0	0	0	0	0	0	0	0	0	0	0	0	1
grape_03s	10070	grape	703	0	0	0	0	0	0	0	0	0	0	0	0	0
grape_04s	10071	grape	703	0	0	0	0	0	0	0	0	0	0	0	0	0
grape_05s	10072	grape	703	0	0	0	0	0	0	0	0	0	0	0	0	0
grape_06s	10073	grape	703	0	0	0	0	0	0	0	0	0	0	0	0	1
grapefruit_01b	10088	grapefruit	704	0	0	0	0	0	0	0	0	0	0	0	0	0
grapefruit_02s	10089	grapefruit	704	0	0	0	0	0	0	0	0	0	0	0	0	0
grapefruit_03s	10090	grapefruit	704	0	0	0	0	0	0	0	0	0	0	0	0	0
grapefruit_04s	10091	grapefruit	704	0	0	0	0	0	0	0	0	0	0	0	0	0
grapefruit_05s	10092	grapefruit	704	0	0	0	0	0	0	0	0	0	0	0	0	0
grapefruit_06s	10093	grapefruit	704	0	0	0	0	0	0	0	0	0	0	0	0	0
grasshopper_01b	10134	grasshopper	707	1	1	0	0	0	0	0	0	1	0	0	0	0
grasshopper_02s	10135	grasshopper	707	1	1	0	0	0	0	0	1	1	0	0	0	0
grasshopper_03s	10136	grasshopper	707	1	1	0	0	0	0	0	1	1	0	0	0	0
grasshopper_04s	10137	grasshopper	707	1	1	0	0	0	0	0	1	1	0	0	0	1
grasshopper_05s	10138	grasshopper	707	1	1	0	0	0	0	0	0	1	0	0	0	0
grasshopper_06s	10139	grasshopper	707	1	1	0	0	0	0	0	1	1	0	0	0	0
grate_01b	10154	grate	708	0	0	0	0	0	0	0	0	0	0	0	0	0
grate_02s	10155	grate	708	0	0	0	0	0	0	0	0	0	0	0	0	0
grate_03s	10156	grate	708	0	0	0	0	0	0	0	0	0	0	0	0	0
grate_04s	10157	grate	708	0	0	0	0	0	0	0	0	0	0	0	0	0
grate_05s	10158	grate	708	0	0	0	0	0	0	0	0	0	0	0	0	0
grate_06s	10159	grate	708	0	0	0	0	0	0	0	0	0	0	0	0	0
gravel_01b	10183	gravel	710	0	0	0	0	0	0	0	0	0	0	0	0	1
gravel_02n	10184	gravel	710	0	0	0	0	0	0	0	0	0	0	0	1	0
gravel_03s	10185	gravel	710	0	0	0	0	0	0	0	0	0	0	0	0	0
gravel_04n	10186	gravel	710	0	0	0	0	0	0	0	0	0	0	0	0	0
gravel_05n	10187	gravel	710	0	0	0	0	0	0	0	0	0	0	0	0	0
gravel_06s	10188	gravel	710	0	0	0	0	0	0	0	0	0	0	0	0	1
gravestone_01b	10195	gravestone	711	0	0	0	0	0	0	0	0	0	0	0	1	0
gravestone_02s	10196	gravestone	711	0	0	0	0	0	0	0	0	0	0	0	0	0
gravestone_03s	10197	gravestone	711	0	0	0	0	0	0	0	0	0	0	0	0	0
gravestone_04s	10198	gravestone	711	0	0	0	0	0	0	0	0	0	0	0	0	1
gravestone_05s	10199	gravestone	711	0	0	0	0	0	0	0	0	0	0	0	0	1
gravestone_06s	10200	gravestone	711	0	0	0	0	0	0	0	0	0	0	0	0	0
grenade_01b	10238	grenade	714	0	1	0	0	1	0	0	0	1	0	0	0	0
grenade_02s	10239	grenade	714	0	1	0	0	1	0	0	0	1	0	0	0	0
grenade_03s	10240	grenade	714	0	0	1	0	0	0	0	0	0	0	0	0	0
grenade_04s	10241	grenade	714	0	1	0	0	1	0	0	0	1	0	0	0	0
grenade_05s	10242	grenade	714	0	0	1	0	0	0	0	0	0	0	0	0	0
grenade_06s	10243	grenade	714	0	0	0	0	0	0	0	0	0	0	0	0	0
grits_01s	10287	grits	718	0	0	0	0	0	0	0	0	0	0	0	0	0
grits_02s	10288	grits	718	0	0	0	0	0	0	0	0	0	0	0	0	0
grits_03s	10289	grits	718	0	0	0	0	0	0	0	0	0	0	0	0	0
grits_04s	10290	grits	718	0	0	0	0	0	0	0	0	0	0	0	0	0
grits_05s	10291	grits	718	0	0	0	0	0	0	0	0	0	0	0	0	0
grits_06s	10292	grits	718	0	0	0	0	0	0	0	0	0	0	0	0	0
groundhog_01b	10299	groundhog	719	1	1	0	0	0	1	1	1	1	0	0	0	1
groundhog_02s	10300	groundhog	719	1	1	0	0	0	1	1	1	1	0	0	0	1
groundhog_03n	10301	groundhog	719	1	1	0	0	0	1	1	1	1	0	0	0	1
groundhog_04s	10302	groundhog	719	1	1	0	0	0	1	1	1	1	0	0	0	0
groundhog_05n	10303	groundhog	719	1	1	0	0	0	1	1	1	1	0	0	0	1
groundhog_06s	10304	groundhog	719	1	1	0	0	0	1	1	1	1	0	0	0	0
guacamole_01b	10311	guacamole	720	0	0	0	0	0	0	0	0	0	0	0	0	0
guacamole_02s	10312	guacamole	720	0	0	0	0	0	0	0	0	0	0	0	0	0
guacamole_03s	10313	guacamole	720	0	0	0	0	0	0	0	0	0	0	0	0	0
guacamole_04s	10314	guacamole	720	0	0	0	0	0	0	0	0	0	0	0	0	0
guacamole_05s	10315	guacamole	720	0	0	0	0	0	0	0	0	0	0	0	0	0
guacamole_06s	10316	guacamole	720	0	1	0	0	1	0	0	0	0	0	0	0	0
guardrail_01b	10336	guardrail	721	0	0	0	0	0	0	0	0	0	0	0	1	0
guardrail_02s	10337	guardrail	721	0	0	0	0	0	0	0	0	0	0	0	1	0
guardrail_03s	10338	guardrail	721	0	0	0	0	0	0	0	0	0	0	0	1	0
guardrail_04s	10339	guardrail	721	0	0	0	0	0	0	0	0	0	0	0	1	0
guardrail_05s	10340	guardrail	721	0	0	0	0	0	0	0	0	0	0	0	1	0
guardrail_06s	10341	guardrail	721	0	0	0	0	0	0	0	0	0	0	0	1	0
guillotine_01b	10354	guillotine	722	0	0	0	0	0	0	0	0	0	0	0	0	0
guillotine_02s	10355	guillotine	722	0	0	0	0	0	0	0	0	0	0	0	1	0
guillotine_03s	10356	guillotine	722	0	0	0	0	0	0	0	0	0	0	0	0	0
guillotine_04s	10357	guillotine	722	0	1	0	0	1	0	0	0	0	0	0	1	0
guillotine_05s	10358	guillotine	722	0	0	0	0	0	0	0	0	0	0	0	0	0
guillotine_06s	10359	guillotine	722	0	0	0	0	0	0	0	0	0	0	0	1	0
guitar_01b	10382	guitar	724	0	0	0	0	0	0	0	0	0	0	0	0	1
guitar_02s	10383	guitar	724	0	0	0	0	0	0	0	0	0	0	0	0	1
guitar_03s	10384	guitar	724	0	0	0	0	0	0	0	0	0	0	0	1	0
guitar_04s	10385	guitar	724	0	0	0	0	0	0	0	0	0	0	0	1	0
guitar_05s	10386	guitar	724	0	0	0	0	0	0	0	0	0	0	0	0	0
guitar_06s	10387	guitar	724	0	0	0	0	0	0	0	0	0	0	0	0	1
gun_01b	10436	gun	728	0	0	0	0	0	0	0	0	0	0	0	0	0
gun_02s	10437	gun	728	0	0	1	0	0	0	0	0	0	0	0	0	0
gun_03s	10438	gun	728	0	1	0	0	1	0	0	0	1	0	0	0	0
gun_04s	10439	gun	728	0	0	0	0	0	0	0	0	0	0	0	0	0
gun_05s	10440	gun	728	0	0	1	0	0	0	0	0	0	0	0	0	0
gun_06s	10441	gun	728	0	1	0	0	1	0	0	0	1	0	0	0	0
hairbrush_01b	10536	hairbrush	735	0	0	1	0	0	0	0	0	0	0	0	0	0
hairbrush_02s	10537	hairbrush	735	0	0	1	0	0	0	0	0	0	0	0	0	0
hairbrush_03s	10538	hairbrush	735	0	0	0	0	0	0	0	0	0	0	0	0	0
hairbrush_04s	10539	hairbrush	735	0	1	0	0	1	0	0	0	1	0	0	0	0
hairbrush_05s	10540	hairbrush	735	0	0	1	0	0	0	0	0	0	0	0	0	0
hairbrush_06s	10541	hairbrush	735	0	0	0	0	0	0	0	0	0	0	0	0	0
hairpin_01b	10580	hairpin	738	0	0	0	0	0	0	0	0	0	0	0	0	0
hairpin_02s	10581	hairpin	738	0	0	1	0	0	0	0	0	0	0	0	0	0
hairpin_03s	10582	hairpin	738	0	0	1	0	0	0	0	0	0	0	0	0	0
hairpin_04s	10583	hairpin	738	0	0	0	0	0	0	0	0	0	0	0	0	0
hairpin_05s	10584	hairpin	738	0	0	1	0	0	0	0	0	0	0	0	0	0
